anime_id,title,type,source,episodes,status,aired_string,duration,rating,score,scored_by,rank,popularity,members,favorites,premiered,producer,licensor,studio,genre,premiered year
2251,Baccano!,TV,Light novel,13,Finished Airing,"Jul 27, 2007 to Nov 2, 2007",24 min. per ep.,R - 17+ (violence & profanity),8.49,221916,107.0,87,482078,17790,Summer 2007,"Aniplex, Sakura Create, Happinet Pictures","Funimation, Aniplex of America",Brain&#039;s Base,"Action, Mystery, Comedy, Historical, Supernatural",2007
392,Yuu☆Yuu☆Hakusho,TV,Manga,112,Finished Airing,"Oct 10, 1992 to Jan 7, 1995",24 min. per ep.,PG-13 - Teens 13 or older,8.48,135610,114.0,246,272713,10968,Fall 1992,"Yomiko Advertising, Fuji TV",Funimation,Studio Pierrot,"Action, Comedy, Demons, Supernatural, Martial Arts, Shounen",1992
35557,Houseki no Kuni (TV),TV,Manga,12,Finished Airing,"Oct 7, 2017 to Dec 23, 2017",24 min. per ep.,PG-13 - Teens 13 or older,8.48,52156,112.0,651,129354,2995,Fall 2017,"Mainichi Broadcasting System, Kodansha, Movic, AT-X, TOHO animation, Tokyo MX, Q-Tec, Kyoraku Industrial Holdings, BS11",Sentai Filmworks,Orange,"Action, Mystery, Drama, Fantasy, Seinen",2017
22789,Barakamon,TV,Web manga,12,Finished Airing,"Jul 6, 2014 to Sep 28, 2014",22 min. per ep.,PG-13 - Teens 13 or older,8.47,176274,115.0,176,327825,7379,Summer 2014,"VAP, Nippon Television Network",Funimation,Kinema Citrus,"Comedy, Slice of Life",2014
14397,Chihayafuru 2,TV,Manga,25,Finished Airing,"Jan 12, 2013 to Jun 29, 2013",22 min. per ep.,PG-13 - Teens 13 or older,8.47,62720,116.0,757,114340,1116,Winter 2013,"VAP, Nippon Television Network",Sentai Filmworks,Madhouse,"Drama, Game, Josei, School, Slice of Life, Sports",2013
25777,Shingeki no Kyojin Season 2,TV,Manga,12,Finished Airing,"Apr 1, 2017 to Jun 17, 2017",24 min. per ep.,R - 17+ (violence & profanity),8.47,349192,123.0,46,649713,7435,Spring 2017,"Production I.G, Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha, Mad Box, Shingeki no Kyojin Team, Pony Canyon Enterprise",Funimation,Wit Studio,"Action, Military, Mystery, Super Power, Drama, Fantasy, Shounen",2017
136,Hunter x Hunter,TV,Manga,62,Finished Airing,"Oct 16, 1999 to Mar 31, 2001",23 min. per ep.,PG-13 - Teens 13 or older,8.47,115140,118.0,310,229341,5933,Fall 1999,Fuji TV,Viz Media,Nippon Animation,"Action, Adventure, Shounen, Super Power",1999
32282,Shokugeki no Souma: Ni no Sara,TV,Manga,13,Finished Airing,"Jul 2, 2016 to Sep 24, 2016",24 min. per ep.,PG-13 - Teens 13 or older,8.46,235613,130.0,127,392336,2322,Summer 2016,"Dentsu, Lantis, Mainichi Broadcasting System, KlockWorx, Showgate, Shueisha",Sentai Filmworks,J.C.Staff,"Ecchi, School, Shounen",2016
9756,Mahou Shoujo Madoka★Magica,TV,Original,12,Finished Airing,"Jan 7, 2011 to Apr 22, 2011",24 min. per ep.,PG-13 - Teens 13 or older,8.46,380424,125.0,50,635296,34352,Winter 2011,"Aniplex, Mainichi Broadcasting System, Movic, Nitroplus, Madoka Partners, Houbunsha",Aniplex of America,Shaft,"Drama, Magic, Psychological, Thriller",2011
7655,Major S6,TV,Manga,25,Finished Airing,"Apr 3, 2010 to Sep 25, 2010",24 min. per ep.,PG-13 - Teens 13 or older,8.46,19988,127.0,1985,33211,307,Spring 2010,NHK,,SynergySP,"Comedy, Drama, Sports",2010
467,Ghost in the Shell: Stand Alone Complex,TV,Manga,26,Finished Airing,"Oct 1, 2002 to Oct 1, 2003",25 min. per ep.,R - 17+ (violence & profanity),8.46,110294,124.0,273,252003,6744,Fall 2002,"Bandai Visual, Dentsu, Victor Entertainment, Kodansha, Trilogy Future Studio, Tokuma Shoten, Nippon Television Network","Bandai Entertainment, Manga Entertainment",Production I.G,"Action, Military, Sci-Fi, Police, Mecha, Seinen",2002
2246,Mononoke,TV,Original,12,Finished Airing,"Jul 13, 2007 to Sep 28, 2007",22 min. per ep.,R - 17+ (violence & profanity),8.46,36972,129.0,664,126093,3700,Summer 2007,Fuji TV,Flatiron Film Company,Toei Animation,"Mystery, Historical, Horror, Demons, Psychological, Supernatural, Fantasy, Seinen",2007
2559,Romeo no Aoi Sora,TV,Novel,33,Finished Airing,"Jan 15, 1995 to Dec 17, 1995",23 min. per ep.,PG-13 - Teens 13 or older,8.45,7943,134.0,2528,22086,318,Winter 1995,,,Nippon Animation,"Adventure, Drama, Historical, Slice of Life",1995
33,Kenpuu Denki Berserk,TV,Manga,25,Finished Airing,"Oct 8, 1997 to Apr 1, 1998",25 min. per ep.,R+ - Mild Nudity,8.45,153890,132.0,210,302027,12562,Fall 1997,"VAP, Hakusensha, Nippon Television Network","Media Blasters, NYAV Post",OLM,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",1997
13601,Psycho-Pass,TV,Original,22,Finished Airing,"Oct 12, 2012 to Mar 22, 2013",23 min. per ep.,R - 17+ (violence & profanity),8.45,377003,134.0,29,751118,24112,Fall 2012,"Dentsu, Fuji TV, Nitroplus, Sony Music Entertainment, Kyoraku Industrial Holdings",Funimation,Production I.G,"Action, Police, Psychological, Sci-Fi",2012
25835,Shirobako,TV,Original,24,Finished Airing,"Oct 9, 2014 to Mar 26, 2015",24 min. per ep.,PG-13 - Teens 13 or older,8.44,74220,146.0,325,222690,4590,Fall 2014,"Sotsu, Movic, Warner Bros., KlockWorx, Showgate, Infinite",Sentai Filmworks,P.A. Works,"Comedy, Drama",2014
486,Kino no Tabi: The Beautiful World,TV,Light novel,13,Finished Airing,"Apr 8, 2003 to Jul 8, 2003",24 min. per ep.,R - 17+ (violence & profanity),8.44,51109,140.0,560,146987,4620,Spring 2003,"WOWOW, Genco, Pony Canyon, Studio Wombat, chara-ani.com, ASCII Media Works","ADV Films, Sentai Filmworks",A.C.G.T.,"Action, Adventure, Slice of Life, Psychological",2003
12531,Sakamichi no Apollon,TV,Manga,12,Finished Airing,"Apr 13, 2012 to Jun 29, 2012",22 min. per ep.,PG-13 - Teens 13 or older,8.44,93986,145.0,390,192993,4600,Spring 2012,"Dentsu, Fuji TV, Toho, DAX Production, Sony Music Entertainment",Sentai Filmworks,"Tezuka Productions, MAPPA","Drama, Josei, Music, Romance, School",2012
6594,Katanagatari,TV,Light novel,12,Finished Airing,"Jan 26, 2010 to Dec 11, 2010",50 min. per ep.,R - 17+ (violence & profanity),8.44,118251,139.0,228,285735,7786,Winter 2010,"Aniplex, Lantis, Kodansha, Movic, Fuji TV","NIS America, Inc.",White Fox,"Action, Adventure, Historical, Martial Arts, Romance",2010
31181,Owarimonogatari,TV,Light novel,12,Finished Airing,"Oct 4, 2015 to Dec 20, 2015",26 min. per ep.,R - 17+ (violence & profanity),8.44,89141,144.0,393,192246,1178,Fall 2015,Aniplex,Aniplex of America,Shaft,"Mystery, Comedy, Supernatural, Vampire",2015
18115,Magi: The Kingdom of Magic,TV,Manga,25,Finished Airing,"Oct 6, 2013 to Mar 30, 2014",25 min. per ep.,PG-13 - Teens 13 or older,8.44,202063,142.0,140,372549,5561,Fall 2013,"Aniplex, Dentsu, Shogakukan Productions, Mainichi Broadcasting System, Movic, GYAO!",Aniplex of America,A-1 Pictures,"Action, Adventure, Magic, Fantasy, Shounen",2013
10087,Fate/Zero,TV,Novel,13,Finished Airing,"Oct 2, 2011 to Dec 25, 2011",28 min. per ep.,R - 17+ (violence & profanity),8.44,374576,139.0,43,666060,21019,Fall 2011,"Aniplex, Nitroplus, Seikaisha, Notes",Aniplex of America,ufotable,"Action, Supernatural, Magic, Fantasy",2011
31964,Boku no Hero Academia,TV,Manga,13,Finished Airing,"Apr 3, 2016 to Jun 26, 2016",24 min. per ep.,PG-13 - Teens 13 or older,8.44,494037,137.0,27,763973,19712,Spring 2016,"Dentsu, Mainichi Broadcasting System, Movic, TOHO animation, Shueisha",Funimation,Bones,"Action, Comedy, School, Shounen, Super Power",2016
5420,Kemono no Souja Erin,TV,Novel,50,Finished Airing,"Jan 10, 2009 to Dec 26, 2009",25 min. per ep.,PG-13 - Teens 13 or older,8.43,12328,150.0,1544,49279,1098,Winter 2009,NHK,,"Production I.G, Trans Arts","Drama, Fantasy, Slice of Life",2009
31646,3-gatsu no Lion,TV,Manga,22,Finished Airing,"Oct 8, 2016 to Mar 18, 2017",25 min. per ep.,PG-13 - Teens 13 or older,8.43,66567,148.0,391,192932,3918,Fall 2016,"Aniplex, Dentsu, NHK, Hakusensha, Asmik Ace Entertainment, Toy&#039;s Factory",Aniplex of America,Shaft,"Game, Slice of Life, Drama, Seinen",2016
5341,Ookami to Koushinryou II,TV,Light novel,12,Finished Airing,"Jul 9, 2009 to Sep 24, 2009",24 min. per ep.,PG-13 - Teens 13 or older,8.43,161240,151.0,240,275634,3185,Summer 2009,"Imagin, flying DOG",Funimation,"Brain&#039;s Base, Marvy Jack","Adventure, Historical, Romance, Fantasy",2009
31240,Re:Zero kara Hajimeru Isekai Seikatsu,TV,Light novel,25,Finished Airing,"Apr 4, 2016 to Sep 19, 2016",25 min. per ep.,R - 17+ (violence & profanity),8.43,438250,153.0,36,720575,27120,Spring 2016,"TV Tokyo, Media Factory, Kadokawa Shoten, AT-X, Magic Capsule, Memory-Tech, Hakuhodo DY Music &amp; Pictures",Funimation,White Fox,"Psychological, Drama, Thriller, Fantasy",2016
30230,Diamond no Ace: Second Season,TV,Manga,51,Finished Airing,"Apr 6, 2015 to Mar 28, 2016",24 min. per ep.,PG-13 - Teens 13 or older,8.42,29267,153.0,1384,57673,610,Spring 2015,"TV Tokyo, Sotsu",,"Production I.G, Madhouse","Comedy, Sports, School, Shounen",2015
19815,No Game No Life,TV,Light novel,12,Finished Airing,"Apr 9, 2014 to Jun 25, 2014",23 min. per ep.,PG-13 - Teens 13 or older,8.41,623227,162.0,11,970460,31782,Spring 2014,"Frontier Works, Media Factory, Movic, AT-X",Sentai Filmworks,Madhouse,"Game, Adventure, Comedy, Supernatural, Ecchi, Fantasy",2014
30503,Noragami Aragoto,TV,Manga,13,Finished Airing,"Oct 3, 2015 to Dec 26, 2015",24 min. per ep.,PG-13 - Teens 13 or older,8.41,324545,164.0,66,545009,7040,Fall 2015,"Dentsu, Shochiku, Kodansha, Ai Addiction, Avex Pictures, A-Sketch",Funimation,Bones,"Action, Adventure, Comedy, Supernatural, Shounen",2015
14719,JoJo no Kimyou na Bouken (TV),TV,Manga,26,Finished Airing,"Oct 6, 2012 to Apr 6, 2013",24 min. per ep.,R - 17+ (violence & profanity),8.41,187286,159.0,166,339574,12556,Fall 2012,"Yomiko Advertising, Warner Bros., KlockWorx",Viz Media,David Production,"Action, Adventure, Supernatural, Vampire, Shounen",2012
1698,Nodame Cantabile,TV,Manga,23,Finished Airing,"Jan 12, 2007 to Jun 15, 2007",22 min. per ep.,PG-13 - Teens 13 or older,8.41,87363,163.0,381,198927,4443,Winter 2007,"Dentsu, Genco, Kodansha, Fuji TV, Magic Capsule, Sony Music Entertainment, Fuji Pacific Music Publishing",,J.C.Staff,"Music, Slice of Life, Comedy, Drama, Romance, Josei",2007
29485,Talpy,TV,Unknown,13,Finished Airing,"Nov 4, 2005 to Oct, 2011",5 min. per ep.,G - All Ages,8.4,5,12349.0,13675,68,0,Fall 2005,NHK,,,"Kids, Fantasy",2005
28701,Fate/stay night: Unlimited Blade Works 2nd Season,TV,Visual novel,13,Finished Airing,"Apr 5, 2015 to Jun 28, 2015",23 min. per ep.,R - 17+ (violence & profanity),8.4,215056,166.0,169,335814,3954,Spring 2015,"Aniplex, Notes",Aniplex of America,ufotable,"Action, Supernatural, Magic, Fantasy",2015
45,Rurouni Kenshin: Meiji Kenkaku Romantan,TV,Manga,94,Finished Airing,"Jan 10, 1996 to Sep 8, 1998",25 min. per ep.,PG-13 - Teens 13 or older,8.4,135713,168.0,240,275431,8137,Winter 1996,"Aniplex, SME Visual Works, Fuji TV",Media Blasters,"Studio Gallop, Studio Deen","Action, Adventure, Comedy, Historical, Romance, Samurai",1996
5040,One Outs,TV,Manga,25,Finished Airing,"Oct 8, 2008 to Apr 1, 2009",23 min. per ep.,PG-13 - Teens 13 or older,8.4,58908,167.0,743,115740,2305,Fall 2008,"VAP, Nippon Television Network",,Madhouse,"Sports, Psychological, Seinen",2008
4224,Toradora!,TV,Light novel,25,Finished Airing,"Oct 2, 2008 to Mar 26, 2009",24 min. per ep.,PG-13 - Teens 13 or older,8.39,557898,174.0,13,910373,35322,Fall 2008,"Genco, Starchild Records, Magic Capsule, Yomiuri Advertising, TV Tokyo Music","NIS America, Inc.",J.C.Staff,"Slice of Life, Comedy, Romance, School",2008
4081,Natsume Yuujinchou,TV,Manga,13,Finished Airing,"Jul 8, 2008 to Sep 30, 2008",24 min. per ep.,PG-13 - Teens 13 or older,8.39,107891,173.0,229,285728,10205,Summer 2008,"Aniplex, Nihon Ad Systems, TV Tokyo Music, Sony Music Entertainment","NIS America, Inc.",Brain&#039;s Base,"Slice of Life, Supernatural, Drama, Fantasy, Shoujo",2008
1210,NHK ni Youkoso!,TV,Novel,24,Finished Airing,"Jul 10, 2006 to Dec 18, 2006",24 min. per ep.,R+ - Mild Nudity,8.38,189128,178.0,132,384164,15923,Summer 2006,"NHK, Victor Entertainment","ADV Films, Funimation",Gonzo,"Comedy, Psychological, Drama, Romance",2006
338,Versailles no Bara,TV,Manga,40,Finished Airing,"Oct 10, 1979 to Sep 3, 1980",23 min. per ep.,PG-13 - Teens 13 or older,8.38,14055,180.0,1664,44207,1660,Fall 1979,Nippon Television Network,Nozomi Entertainment,Tokyo Movie Shinsha,"Military, Historical, Drama, Romance, Shoujo",1979
627,Major S1,TV,Manga,26,Finished Airing,"Nov 13, 2004 to May 21, 2005",25 min. per ep.,PG-13 - Teens 13 or older,8.38,28913,176.0,1456,54049,908,Fall 2004,"Shogakukan Productions, NHK",,Studio Hibari,"Comedy, Sports, Drama, Shounen",2004
57,Beck,TV,Manga,26,Finished Airing,"Oct 7, 2004 to Mar 31, 2005",25 min. per ep.,R - 17+ (violence & profanity),8.37,87024,181.0,414,184685,5739,Fall 2004,"Marvelous, Starchild Records, Asatsu DK, Kodansha",Funimation,Madhouse,"Comedy, Drama, Music, Shounen, Slice of Life",2004
11771,Kuroko no Basket,TV,Manga,25,Finished Airing,"Apr 8, 2012 to Sep 22, 2012",24 min. per ep.,PG-13 - Teens 13 or older,8.37,288339,183.0,85,483829,15372,Spring 2012,"Bandai Visual, Lantis, Nihon Ad Systems, Mainichi Broadcasting System, Banpresto, Shueisha, BS11",,Production I.G,"Comedy, School, Shounen, Sports",2012
1842,Major S3,TV,Manga,26,Finished Airing,"Jan 6, 2007 to Jun 30, 2007",25 min. per ep.,PG-13 - Teens 13 or older,8.36,25149,189.0,1824,38471,265,Winter 2007,NHK,,Studio Hibari,"Drama, Shounen, Sports",2007
329,Planetes,TV,Manga,26,Finished Airing,"Oct 4, 2003 to Apr 17, 2004",25 min. per ep.,PG-13 - Teens 13 or older,8.36,46179,190.0,599,138479,2854,Fall 2003,"Bandai Visual, NHK",Bandai Entertainment,Sunrise,"Drama, Romance, Sci-Fi, Seinen, Space",2003
558,Major S2,TV,Manga,26,Finished Airing,"Dec 10, 2005 to Jun 10, 2006",25 min. per ep.,PG-13 - Teens 13 or older,8.36,26374,188.0,1778,39997,229,Winter 2006,NHK,,Studio Hibari,"Comedy, Drama, Shounen, Sports",2006
32937,Kono Subarashii Sekai ni Shukufuku wo! 2,TV,Light novel,10,Finished Airing,"Jan 12, 2017 to Mar 16, 2017",23 min. per ep.,PG-13 - Teens 13 or older,8.36,254435,186.0,112,417656,4646,Winter 2017,"Kadokawa Shoten, Nippon Columbia, KlockWorx, Sony Music Communications, Toranoana, 81 Produce, Kadokawa Media House",,Studio Deen,"Adventure, Comedy, Parody, Supernatural, Magic, Fantasy",2017
34798,Yuru Camp△,TV,Manga,12,Finished Airing,"Jan 4, 2018 to Mar 22, 2018",23 min. per ep.,PG-13 - Teens 13 or older,8.35,42692,195.0,777,111440,1693,Winter 2018,"AT-X, Sony Music Communications, MAGES., 81 Produce, BS11, Furyu, Crunchyroll SC Anime Fund",,C-Station,"Slice of Life, Comedy",2018
5081,Bakemonogatari,TV,Light novel,15,Finished Airing,"Jul 3, 2009 to Jun 25, 2010",24 min. per ep.,R - 17+ (violence & profanity),8.35,354216,191.0,44,663591,27088,Summer 2009,"Aniplex, Kodansha",Aniplex of America,Shaft,"Romance, Supernatural, Mystery, Vampire",2009
34822,Tsuki ga Kirei,TV,Original,12,Finished Airing,"Apr 7, 2017 to Jun 30, 2017",24 min. per ep.,PG-13 - Teens 13 or older,8.35,76357,195.0,474,169916,3365,Spring 2017,"Sotsu, Mainichi Broadcasting System, flying DOG",Funimation,feel.,"Romance, School",2017
1889,Higurashi no Naku Koro ni Kai,TV,Visual novel,24,Finished Airing,"Jul 6, 2007 to Dec 18, 2007",24 min. per ep.,R - 17+ (violence & profanity),8.35,147214,193.0,251,271169,5221,Summer 2007,"Geneon Universal Entertainment, Frontier Works, Sotsu, Movic",Sentai Filmworks,Studio Deen,"Mystery, Psychological, Supernatural, Thriller",2007
853,Ouran Koukou Host Club,TV,Manga,26,Finished Airing,"Apr 5, 2006 to Sep 27, 2006",23 min. per ep.,PG-13 - Teens 13 or older,8.34,335137,205.0,69,538843,24072,Spring 2006,"VAP, Hakusensha, Nippon Television Network",Funimation,Bones,"Comedy, Harem, Romance, School, Shoujo",2006
22297,Fate/stay night: Unlimited Blade Works,TV,Visual novel,12,Finished Airing,"Oct 12, 2014 to Dec 28, 2014",28 min. per ep.,R - 17+ (violence & profanity),8.34,256555,198.0,108,420948,7860,Fall 2014,"Aniplex, Notes",Aniplex of America,ufotable,"Action, Supernatural, Magic, Fantasy",2014
2966,Ookami to Koushinryou,TV,Light novel,13,Finished Airing,"Jan 9, 2008 to Mar 26, 2008",24 min. per ep.,PG-13 - Teens 13 or older,8.34,226529,204.0,100,442354,13201,Winter 2008,"Victor Entertainment, Pony Canyon, Movic, Kadokawa Pictures Japan","Funimation, Kadokawa Pictures USA",Imagin,"Adventure, Fantasy, Historical, Romance",2008
34636,Ballroom e Youkoso,TV,Manga,24,Finished Airing,"Jul 9, 2017 to Dec 17, 2017",24 min. per ep.,PG-13 - Teens 13 or older,8.34,49283,196.0,707,121044,1353,Summer 2017,"Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha, Movic, Bandai Namco Games, Toy&#039;s Factory, Animatic",Ponycan USA,Production I.G,"Comedy, Sports, Drama, Romance, School, Shounen",2017
5690,Nodame Cantabile Finale,TV,Manga,11,Finished Airing,"Jan 15, 2010 to Mar 26, 2010",22 min. per ep.,PG-13 - Teens 13 or older,8.34,47983,203.0,995,84808,381,Winter 2010,"Fuji TV, Sony Music Entertainment",,J.C.Staff,"Comedy, Josei, Music, Romance",2010
1142,Hachimitsu to Clover II,TV,Manga,12,Finished Airing,"Jun 30, 2006 to Sep 15, 2006",23 min. per ep.,PG-13 - Teens 13 or older,8.34,38439,199.0,1148,71737,858,Summer 2006,"Genco, Fuji TV, Sony Music Entertainment, Shueisha",Viz Media,J.C.Staff,"Drama, Josei, Romance, Slice of Life",2006
11843,Danshi Koukousei no Nichijou,TV,Web manga,12,Finished Airing,"Jan 10, 2012 to Mar 27, 2012",24 min. per ep.,PG-13 - Teens 13 or older,8.34,190559,197.0,139,373647,8046,Winter 2012,"TV Tokyo, Square Enix, Trinity Sound, Happinet Pictures","NIS America, Inc.",Sunrise,"Slice of Life, Comedy, School",2012
9863,SKET Dance,TV,Manga,77,Finished Airing,"Apr 7, 2011 to Sep 27, 2012",24 min. per ep.,PG-13 - Teens 13 or older,8.33,44132,213.0,646,130264,2474,Spring 2011,"TV Tokyo, Avex Entertainment, Dentsu",,Tatsunoko Production,"Comedy, School, Shounen",2011
13759,Sakurasou no Pet na Kanojo,TV,Light novel,24,Finished Airing,"Oct 9, 2012 to Mar 26, 2013",23 min. per ep.,PG-13 - Teens 13 or older,8.33,317513,212.0,65,555373,18044,Fall 2012,"Genco, Media Factory, ASCII Media Works",Sentai Filmworks,J.C.Staff,"Comedy, Drama, Romance, School, Slice of Life",2012
19363,Gin no Saji 2nd Season,TV,Manga,11,Finished Airing,"Jan 10, 2014 to Mar 28, 2014",24 min. per ep.,PG-13 - Teens 13 or older,8.33,54416,207.0,967,87685,448,Winter 2014,"Aniplex, Dentsu, Fuji TV, Kyoraku Industrial Holdings",Aniplex of America,A-1 Pictures,"Comedy, School, Shounen, Slice of Life",2014
22145,Kuroshitsuji: Book of Circus,TV,Manga,10,Finished Airing,"Jul 11, 2014 to Sep 12, 2014",24 min. per ep.,R - 17+ (violence & profanity),8.33,92709,209.0,447,178102,2495,Summer 2014,"Aniplex, Square Enix, Mainichi Broadcasting System, Movic, DeNA",Funimation,A-1 Pictures,"Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",2014
7674,Bakuman.,TV,Manga,25,Finished Airing,"Oct 2, 2010 to Apr 2, 2011",24 min. per ep.,PG-13 - Teens 13 or older,8.32,167429,216.0,172,332666,6846,Fall 2010,"NHK, Shueisha","Media Blasters, NYAV Post",J.C.Staff,"Comedy, Drama, Romance, Shounen",2010
3226,Major S4,TV,Manga,26,Finished Airing,"Jan 5, 2008 to Jun 28, 2008",24 min. per ep.,PG-13 - Teens 13 or older,8.32,23579,222.0,1886,36476,151,Winter 2008,NHK,,SynergySP,"Sports, Comedy, Drama, Shounen",2008
32867,Bungou Stray Dogs 2nd Season,TV,Manga,12,Finished Airing,"Oct 6, 2016 to Dec 16, 2016",23 min. per ep.,R - 17+ (violence & profanity),8.32,104727,217.0,370,203192,2096,Fall 2016,"Lantis, Movic, KlockWorx, Bandai Namco Live Creative, Glovision, Lawson HMV Entertainment, Sony PCL","Funimation, Crunchyroll",Bones,"Action, Mystery, Supernatural, Seinen",2016
30,Neon Genesis Evangelion,TV,Original,26,Finished Airing,"Oct 4, 1995 to Mar 27, 1996",24 min. per ep.,PG-13 - Teens 13 or older,8.32,364012,223.0,48,641101,41098,Fall 1995,"TV Tokyo, Kadokawa Shoten, Nihon Ad Systems, Audio Tanaka",ADV Films,"Gainax, Tatsunoko Production","Action, Sci-Fi, Dementia, Psychological, Drama, Mecha",1995
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,TV,Manga,26,Finished Airing,"Oct 3, 2007 to Apr 2, 2008",23 min. per ep.,R - 17+ (violence & profanity),8.32,70767,218.0,555,147559,4856,Fall 2007,"VAP, Nippon Television Network",,Madhouse,"Game, Psychological, Seinen, Thriller",2007
18195,Little Busters!: Refrain,TV,Visual novel,13,Finished Airing,"Oct 5, 2013 to Dec 28, 2013",24 min. per ep.,PG-13 - Teens 13 or older,8.32,47635,221.0,901,95604,1649,Fall 2013,"Warner Bros., Showgate",Sentai Filmworks,J.C.Staff,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",2013
6811,InuYasha: Kanketsu-hen,TV,Manga,26,Finished Airing,"Oct 4, 2009 to Mar 30, 2010",24 min. per ep.,PG-13 - Teens 13 or older,8.32,69154,219.0,626,133736,1443,Fall 2009,"Aniplex, YTV, Shogakukan",Viz Media,Sunrise,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Magic, Romance, Fantasy, Shounen",2009
6547,Angel Beats!,TV,Original,13,Finished Airing,"Apr 3, 2010 to Jun 26, 2010",24 min. per ep.,PG-13 - Teens 13 or older,8.31,641851,227.0,7,1010771,36456,Spring 2010,"Aniplex, Dentsu, Mainichi Broadcasting System, CBC, Movic, Visual Art&#039;s, ASCII Media Works",Sentai Filmworks,P.A. Works,"Action, Comedy, Drama, School, Supernatural",2010
